Gender,Race,HomeTwn,Live,Greek?,Parents,GPA,SkipCl,TextSpd,SitArea,HrsStudy,FornTeach,HrsCompu,PayEduc,GetEduc,HrsWork,HubFood,Relimport,ReadBibl,RelPref,God?,Weight,Height,IdlWt,IdlHt,ViewWt,Handed,LongFing,EyeSight,SelfAttr,ShoeSize,LooksImp,MakeFrnds,DateRace,InstMsgr,PeopKiss,DatePerly,AgeDiff,FutSpous,HowComm,DateSpnd,LongRels,UseFaceBk,AgeMarry,CDsOwn,Parties,CellPhn,MinTalk,FavMusic,EntrPref,CDsBurnd,OwnIPod,MP3Playr,MovyGenr,Book_Movy,SpendTVA,HrsExer,SmokeCig,HrsSleep,Abortion,ExerPref,WtTry,FastDrvn,SameSex,IceTerm,CitedOff,DrvnInfl,BevPref,DaysAlco,SmokedMj,Ecstasy,LegalMj?,DrnksUsl,SpndAlco,DrvnDrnk,DrnkIntox,DrnkPref,Shroomed,LiteBeer,Cocaine?,MjBrowny,MostBeer,RolldMj?,Age1stDrk,BushJob,AttkIraq,PolAffln,JoepaQuit,TVSport,HSSports,Virgin,SexNoRel,SexB4Mar,CheatdSO,CheatTel,SexPartns,DatesB4Sex,AgeLostIt,Sex/Week,SameSex_1,UseProtn,HrsPorn,MinDatesB4,OKSameSex,Speed-Dating,SexUnsure,PreMarSex
male,Caucasian,Suburban,Apartment,No,Divorced,3.51,0,146,Middle,20,No,6,Scholar/Parents ,Yes,11-20,Too expensive,Not,Never,Other,Yes,172,72,167,72,about_right,left,ring,far-sighted,Don't know,8,11,no_preference,No,4,1-5,No,5-10 years older,If it happens,Face to face,50,0,Yes,34,100,0,Yes,25,Other,Video Games,20,iPod,Have an iPod,Other,Book,1-3,6,No,6,Yes,Alone,Nothing,120,"No never",Italian,0,Yes,Juice,2,No,No,No,1_2,0-$10,2,4,Wine,No,Coors,No,No,12,No,14,Disapprove,No,Other,No,Don't watch sports,No,Yes,No,No,No,Yes,2,3,0,Not active,No,Not active,0-2 hours,Not sexually active,Yes,no opinion,No,Yes
female,AfrAm/Bl,Suburban,Dorm,No,Married,3,1,35,Front,6,No,6,Scholar/Parents ,Yes,None,Reasonable,Fairly,Once in a while,Other,Yes,155,67,140,69,about_right,right,ring,neither,Don't know,4,15,no_preference,No,.,1-5,Yes,2-4 years older,If it happens,Face to face,20,0,Yes,30,65,1,Yes,30,Rap/Hip Hop,Movies,25,No,Other,Comedy,Movie,None,4,No,9,Yes,With company,Lose,92,"No never",Italian,0,No,Juice,0,No,No,No,0,0-$10,0,0,Liquor,No,Don't drink lite,No,No,0,No,16,Disapprove,No,Democrat,No,Basketball,Yes,Yes,No,No,No,No,0,20,0,Not active,No,Not active,None,Tenth or later,Yes,no opinion,No,Yes
male,Caucasian,Suburban,Apartment,Yes,Married,3.58,0,200,Middle,4,No,5,Parents,Yes,1-10,Reasonable,Not,Never,Jewish,No,161,70,161,73,about_right,right,ring,neither,Yes,6,19,no_preference,No,1,1-5,Yes,0-2 years younger,Not important,Face to face,20,0,Yes,35,20,11,Yes,120,Rap/Hip Hop,Movies,20,iPod,Have an iPod,Action,Movie,1-3,2,No,8,Yes,Alone,Stay the same,120,"No never",Italian,1,Yes,Soda,12,Yes,No,Yes,9 or more,$30-$50,0,8,Beer,Yes,Don't drink lite,No,No,20,Yes,13,Disapprove,No,Democrat,No,Football,Yes,No,Yes,No,No,Yes,0,1,17,Once,No,Yes,0-2 hours,First ,Yes,no opinion,No,Yes
female,Caucasian,A small town,At home,No,Divorced,2.57,3,300,Back,6,Yes,1,Parents,Yes,None,Too expensive,Fairly,Never,Catholic,Yes,133,65,115,67,about_right,right,ring,near-sighted,Yes,3,13,no_preference,No,6,6-10,Yes,3-4 years younger,If it happens,Face to face,50,3,Yes,26,90,4,Yes,600,Rock,Movies,100,Other,Don't own one,Romance,Movie,4-6,1,Yes,5,Yes,With company,Lose,120,"No never",Italian,1,Yes,Milk,6,Yes,No,Yes,5_6,$11-$30,1,8,Liquor,No,Coors,Yes,Yes,6,Yes,14,Disapprove,No,Democrat,No,Other,Yes,No,Yes,No,No,No,4,5,18,2-3,No,Yes,None,Fifth,Yes,great idea,No,Yes
male,Caucasian,A small town,Dorm,Yes,Married,3,1,480,Front,6,No,1,Parents,Yes,11-20,Too expensive,Very,Once in a while,Catholic,Yes,155,70.5,165,73,about_right,right,ring,near-sighted,Yes,7,14,no_preference,No,5,6-10,No,3-4 years younger,If it happens,Face to face,100,2,Yes,28,75,5,Yes,500,Other,Sports,30,iPod Photo,Have an iPod,Comedy,Movie,1-3,6,No,6,Yes,With company,Stay the same,123,"No never",Italian,1,Yes,Milk,7,Yes,No,No,7_8,More than $50,0,5,Beer,No,Miller,No,Yes,19,Yes,14,Approve,Yes,Republican,No,Football,Yes,No,Yes,Yes,No,Yes,4,3,17,Once,No,No,0-2 hours,Second,Yes,great idea,No,Yes
male,Caucasian,A small town,Apartment,No,Married,3.51,1,400,Middle,8,No,5,Scholar/Me ,Yes,1-10,Too expensive,Very,Often,Catholic,Yes,230,71,220,73,about_right,right,ring,neither,Don't know,7,12,no_preference,No,0,11-25,No,3-4 years younger,If it happens,Face to face,100,2,Yes,24,100,4,Yes,70,Rock,Video Games,10,iPod Mini,Have an iPod,Comedy,Movie,1-3,8,No,7,No,With company,Lose,95,"No never",Italian,1,Yes,Milk,8,No,No,No,9 or more,$11-$30,5,8,Liquor,No,Miller,No,No,.,No,14,Disapprove,No,Other,No,Football,Yes,Yes,No,Yes,No,Yes,3,100,0,Not active,No,Not active,None,Not sexually active,No,bad idea,Yes,Yes
male,Caucasian,Suburban,Apartment,No,Married,3.2,0,350,Middle,8,Yes,1,Me,Yes,None,Reasonable,Fairly,Never,Catholic,Yes,270,72,250,74,about_right,right,ring,neither,Yes,9,12,opposite_gender,No,3,1-5,Yes,0-2 years older,Not important,Face to face,30,2,Yes,27,40,10,Yes,50,Rap/Hip Hop,Movies,40,iPod Photo,Have an iPod,Comedy,Movie,1-3,7,No,7,Yes,With company,Stay the same,150,"No never",Water,9,No,Soda,10,No,No,Yes,5_6,$11-$30,0,5,Beer,No,Don't drink lite,No,No,14,No,16,Approve,Yes,Republican,Yes,Hockey,Yes,No,Yes,No,No,Yes,0,1,16,Once,No,Yes,0-2 hours,Second,No,no opinion,No,No
male,Caucasian,A small town,Apartment,No,Married,3.7,0,350,Front,5,Yes,3,Scholar/Me ,Yes,None,Too expensive,Not,Never,Atheist,No,150,72,170,74,about_right,right,index,neither,Yes,7,12,no_preference,Yes,1,6-10,No,3-4 years younger,Very important,Face to face,50,3,Yes,25,50,2,Yes,500,Rock,Movies,30,No,Other,Comedy,Book,None,12,No,7,Yes,With company,Gain,145,"No never",Italian,0,No,Water,2,No,No,No,5_6,0-$10,0,6,Liquor,No,Miller,No,No,12,No,5,Disapprove,No,Other,No,Football,Yes,No,Yes,No,Yes,No,1,3,16,2-3,No,Yes,0-2 hours,Tenth or later,Yes,no opinion,No,Yes
male,Caucasian,Suburban,Dorm,No,Married,3.21,3,50,Middle,4,Yes,5,Parents,No,11-20,Too expensive,Fairly,Once in a while,Catholic,Yes,175,77,185,76,about_right,left,ring,neither,Don't know,10,13,no_preference,No,5,1-5,Yes,5-10 years older,Not important,Phone,25,2,Yes,25,400,8,Yes,125,Other,Movies,300,iPod,Have an iPod,Comedy,Movie,1-3,5,Yes,6,Yes,Alone,Gain,90,"No never",Water,2,No,Soda,10,Yes,No,Yes,7_8,$30-$50,0,8,Beer,Yes,Bud,No,Yes,20,Yes,11,Approve,No,Republican,No,Football,Yes,Yes,Yes,No,Yes,Yes,3,2,0,Not active,No,Not active,0-2 hours,Not sexually active,No,great idea,No,Yes
female,Caucasian,Suburban,Apartment,No,Married,4,0,500,Middle,15,No,4,Scholar/Me ,Yes,None,Too expensive,Fairly,Once in a while,Protestant,Yes,112,62,110,65,about_right,left,index,neither,Don't know,2,10,no_preference,No,10,11-25,Yes,3-4 years younger,If it happens,Face to face,40,2,No,26,30,10,Yes,120,Pop,Movies,20,iPod Mini,Have an iPod,Comedy,Movie,1-3,5,No,7,Yes,With company,Nothing,70,"No never",Italian,0,No,Juice,14,No,No,No,3_4,$11-$30,0,3,Liquor,No,Miller,No,No,4,No,17,Approve,No,Republican,No,Basketball,Yes,No,No,No,Yes,Yes,10,12,18,2-3,No,Yes,None,Tenth or later,Yes,no opinion,No,Yes
male,Other,A small town,Frat ,Yes,Married,2.5,1,400,Middle,3,No,4,Parents,Yes,None,Too expensive,Fairly,Never,Other,Yes,170,72,190,75,about_right,left,ring,neither,Don't know,7,15,same_gender,Yes,1,6-10,No,2-4 years older,If it happens,Face to face,30,0,No,27,45,4,Yes,30,Other,Sports,10,No,Have a Dell,Comedy,Movie,1-3,7,No,8,Yes,Alone,Gain,115,"No never",Water,2,Yes,Milk,10,Yes,Yes,Yes,7_8,$11-$30,0,5,Beer,Yes,Miller,Yes,Yes,15,Yes,7,Disapprove,No,Other,No,Hockey,Yes,No,Yes,No,No,Yes,1,1,17,Not active,No,Yes,0-2 hours,First ,Yes,great idea,No,Yes
female,Asian,Suburban,Apartment,Yes,Married,3.02,1,100,Front,8,Yes,1,Scholar/Parents ,Yes,None,Too expensive,Very,Once in a while,Other,Yes,115,62,110,65,about_right,right,same,neither,Yes,.,20,no_preference,Yes,2,6-10,No,2-4 years older,If it happens,Email/IM,30,3,Yes,26,10,9,Yes,100,Rap/Hip Hop,Movies,20,iPod Mini,Have an iPod,Comedy,Movie,1-3,1,No,6,Yes,With company,Lose,70,"No never",Italian,0,No,Water,8,No,No,No,1_2,$11-$30,0,3,Liquor,No,Miller,No,No,4,No,16,Disapprove,No,Democrat,No,Basketball,Yes,No,Yes,Yes,Yes,Yes,4,12,17,Not active,No,No,None,Tenth or later,Yes,great idea,No,Yes
female,Caucasian,Suburban,Dorm,No,Married,3.4,2,500,Back,11,Yes,8,Parents,Yes,None,Too expensive,Very,Never,Catholic,Yes,115,65,105,65,about_right,right,ring,neither,Don't know,3,12,opposite_gender,No,.,1-5,No,5-10 years older,Very important,Face to face,50,4,No,24,0,14,Yes,125,Other,Movies,0,No,Other,Romance,Movie,1-3,4,No,6,No,With company,Lose,100,"No never",Water,0,Yes,Water,15,Yes,No,Yes,7_8,$11-$30,0,3,Liquor,No,Don't drink lite,No,Yes,10,No,14,Approve,No,Republican,No,Football,Yes,No,Yes,Yes,Yes,Yes,2,10,15,Not active,No,No,None,First ,Yes,no opinion,No,Yes
male,Caucasian,Suburban,Apartment,Yes,Divorced,3.2,3,250,Middle,6,No,4,Scholar/Me ,Yes,None,Too expensive,Not,Once in a while,Catholic,Yes,200,69,185,72,overweight,left,ring,neither,Yes,7,11,no_preference,Yes,2,11-25,Yes,3-4 years younger,Not important,Face to face,30,3,Yes,28,10,15,Yes,60,Rap/Hip Hop,Sports,15,iPod Photo,Have an iPod,Comedy,Book,1-3,3,No,7,Yes,With company,Lose,110,"No never",Water,2,Yes,Alcohol,16,Yes,No,Yes,9 or more,$30-$50,0,9,Beer,No,Coors,Yes,Yes,30,Yes,12,Disapprove,No,Democrat,No,Football,Yes,No,Yes,No,Yes,Yes,5,2,16,2-3,No,Yes,0-2 hours,First ,Yes,bad idea,No,No
male,Caucasian,Rural,Apartment,No,Married,3.72,3,500,Back,15,No,2,Parents,Yes,1-10,Too expensive,Very,Daily,Protestant,Yes,145,69,215,75,about_right,right,ring,near-sighted,Yes,7,17,no_preference,No,3,More than 25,No,2-4 years older,If it happens,Face to face,30,0,Yes,27,10,5,Yes,120,Rap/Hip Hop,Sports,60,iPod,Have an iPod,Action,Movie,1-3,5,No,7,No,With company,Nothing,115,"No never",Italian,0,Yes,Soda,5,Yes,No,No,5_6,0-$10,3,5,Liquor,No,Bud,No,No,9,No,17,Approve,Yes,Republican,No,Football,Yes,Yes,No,Yes,No,Yes,5,3,0,Not active,No,Not active,2-4 hours,Not sexually active,No,great idea,No,Yes
female,Caucasian,A small town,Dorm,Yes,Married,3.11,0.5,500,Middle,5,Yes,3,Parents,Yes,None,Too expensive,Fairly,Never,Catholic,Yes,160,67,135,68,overweight,right,index,neither,Don't know,6,17,same_gender,No,.,6-10,No,2-4 years older,If it happens,Face to face,20,1,Yes,26,4,6,Yes,30,Rock,Movies,4,iPod,Have a Dell,Drama,Movie,1-3,6,No,6,Yes,With company,Lose,100,Once or twice,Italian,0,No,Milk,6,Yes,No,Yes,1_2,0-$10,0,3,Liquor,No,Coors,No,No,7,No,18,Disapprove,No,Democrat,No,Baseball,Yes,No,Yes,Yes,No,Yes,0,2,19,2-3,Yes,No,None,First ,Yes,no opinion,Yes,Yes
male,Caucasian,Suburban,Apartment,No,Married,3,2,0,Middle,2,Yes,4,Parents,Yes,1-10,Too expensive,Not,Never,Catholic,Not sure,165,73,180,74,underweight,right,index,near-sighted,Yes,6,20,opposite_gender,No,3,11-25,No,5-10 years older,If it happens,Phone,20,0,Yes,27,100,12,Yes,20,Rock,Movies,50,No,Don't own one,Comedy,Movie,1-3,3,No,7,Yes,With company,Gain,110,"No never",Water,0,Yes,Juice,25,Yes,No,Yes,9 or more,More than $50,3,8,Beer,Yes,Don't drink lite,No,Yes,20,Yes,13,Approve,Yes,Republican,No,Football,Yes,No,Yes,No,No,Yes,6,1,19,Not active,No,Yes,None,Second,Yes,no opinion,Yes,Yes
male,Caucasian,A small town,Dorm,No,Married,2.8,0,250,Middle,6,Yes,2,Scholar/Me ,Yes,1-10,Reasonable,Very,Once in a while,Catholic,Yes,172,68,165,58,about_right,right,ring,near-sighted,Yes,7,18,opposite_gender,No,.,More than 25,Yes,0-2 years younger,If it happens,Email/IM,20,2,Yes,27,0,16,Yes,60,Country,Music,15,No,Have a Dell,Comedy,Movie,4-6,3,No,6,No,With company,Lose,120,"No never",Water,3,No,Water,16,No,No,Yes,9 or more,$30-$50,0,9,Beer,No,Miller,No,No,24,No,18,Approve,Yes,Other,No,Football,Yes,No,Yes,Yes,No,No,3,0,19,Once,No,No,None,First ,No,no opinion,No,Yes
female,Caucasian,Suburban,Dorm,Yes,Married,3,0,500,Front,20,No,5,Parents,Yes,11-20,Too expensive,Very,Once in a while,Other,Yes,189,66,135,68,overweight,right,ring,neither,No,5,10,no_preference,No,.,11-25,Yes,5-10 years older,If it happens,Phone,50,0,Yes,27,50,8,Yes,1500,Pop,Sports,30,iPod Mini,Have an iPod,Comedy,Book,1-3,8,No,5,Yes,With company,Lose,115,"No never",Italian,2,Yes,Water,2,Yes,No,Yes,1_2,0-$10,0,5,Wine,No,Coors,Yes,Yes,4,Yes,12,Approve,No,Republican,No,Football,Yes,Yes,No,Yes,No,Yes,3,5,0,Not active,No,Not active,None,Not sexually active,No,great idea,No,Yes
male,Caucasian,Suburban,Apartment,No,Divorced,.,1,240,Front,12,No,5,Scholar/Me ,Yes,None,Too expensive,Fairly,Never,Other,Yes,218,72,210,75,about_right,right,ring,neither,Yes,8,16,no_preference,Yes,8,1-5,Yes,0-2 years younger,If it happens,Face to face,200,3,No,25,200,7,Yes,50,Rock,Video Games,2000,iPod Mini,Have an iPod,Other,Movie,1-3,10,Yes,8,Yes,Alone,Lose,155,"No never",Italian,0,Yes,Milk,7,Yes,No,Yes,9 or more,$11-$30,6,13,Wine,No,Coors,Yes,Yes,30,Yes,13,Disapprove,Yes,Other,No,Other,Yes,No,Yes,No,Yes,Yes,0,5,15,6-7,No,No,0-2 hours,First ,Yes,bad idea,No,No
male,Other,Suburban,Dorm,No,Married,3.21,1,480,Middle,7,No,3,Me,Yes,11-20,Too expensive,Very,Often,Protestant,Yes,160,71,155,72,about_right,right,index,near-sighted,Don't know,7,10,no_preference,Yes,.,More than 25,No,2-4 years older,If it happens,Face to face,40,0,Yes,28,25,1,Yes,20,Rock,Movies,200,Other,Other,Action,Movie,>6,5,No,6,No,With company,Nothing,105,"No never",Italian,0,No,Milk,1,No,No,No,1_2,0-$10,0,8,Beer,No,Coors,No,No,10,No,17,Approve,No,Republican,No,Baseball,No,Yes,No,Yes,No,Yes,17,50,0,Not active,No,Not active,None,Not sexually active,No,no opinion,No,Yes
male,Caucasian,Suburban,Apartment,No,Married,3.5,4,400,Back,3,No,5,Parents,No,None,Too expensive,Fairly,Never,Catholic,Yes,157,69,150,72,about_right,right,index,near-sighted,Don't know,9,16,no_preference,No,3,1-5,No,3-4 years younger,If it happens,Face to face,200,3,Yes,26,40,8,Yes,210,Rock,Sports,200,No,Have a Creative Jukebox,Drama,Movie,1-3,1,No,7,No,With company,Nothing,115,"No never",Italian,0,No,Water,13,No,No,No,9 or more,$30-$50,0,8,Beer,No,Bud,No,No,20,No,15,Approve,Yes,Republican,No,Football,Yes,No,Yes,No,No,Yes,0,0,17,Once,No,Yes,0-2 hours,First ,Yes,bad idea,No,No
female,Caucasian,A big city,Dorm,No,Married,3.1,0,300,Front,20,Yes,10,Parents,Yes,None,Too expensive,Not,Never,Other,Yes,125,62,118,62,about_right,left,ring,near-sighted,Yes,5,15,opposite_gender,No,3,More than 25,No,2-4 years older,If it happens,Phone,150,4,Yes,27,30,13,Yes,210,Pop,Movies,60,iPod Mini,Have an iPod,Horror,Movie,>6,6,No,8,Yes,Alone,Lose,110,"No never",Italian,0,Yes,Juice,13,Yes,No,No,5_6,0-$10,0,6,Beer,No,Bud,No,Yes,11,No,13,Disapprove,Yes,Other,No,Other,Yes,No,Yes,No,Yes,Yes,2,6,16,Once,Yes,Yes,None,Fifth,Yes,bad idea,No,Yes
female,Caucasian,Suburban,Dorm,No,Married,2.8,1,380,Middle,6,Yes,5,Scholar/Me ,Yes,None,Too expensive,Not,Never,Protestant,Yes,160,65,135,67,overweight,right,ring,near-sighted,Don't know,5,14,same_gender,No,.,11-25,No,2-4 years older,If it happens,Face to face,50,0,Yes,28,40,10,Yes,230,Country,Books,15,No,Other,Horror,Book,1-3,5,No,5,Yes,With company,Lose,80,"No never",Italian,0,No,Water,12,Yes,No,Yes,7_8,$11-$30,0,4,Liquor,No,Bud,No,No,6,No,18,Approve,Yes,Republican,No,Other,Yes,Yes,Yes,No,No,No,3,5,0,Not active,No,Not active,None,Not sexually active,Yes,no opinion,Yes,Yes
female,Caucasian,Suburban,Dorm,No,Married,3.85,0,350,Front,10,No,5,Parents,Yes,1-10,Too expensive,Very,Once in a while,Other,Yes,125,66,125,66,about_right,right,ring,near-sighted,Yes,5,5,same_gender,No,1,6-10,Yes,0-2 years older,If it happens,Face to face,20,1,Yes,24,150,0,Yes,60,Rock,Movies,5,Other,Have an iPod,Comedy,Movie,1-3,2,No,7,Yes,With company,Nothing,75,"No never",Italian,0,No,Juice,2,No,No,Yes,1_2,0-$10,0,3,Wine,No,Miller,No,No,1,No,18,Approve,Yes,Republican,No,Don't watch sports,No,Yes,No,Yes,No,Yes,0,100,0,Not active,No,Not active,None,Not sexually active,Yes,no opinion,No,Yes
male,Caucasian,A small town,Apartment,Yes,Married,4,0,400,Front,12,Yes,3,Parents,Yes,1-10,Reasonable,Very,Often,Protestant,Yes,156,73,185,75,underweight,right,ring,neither,Yes,7,15,same_gender,No,1,1-5,No,3-4 years younger,If it happens,Face to face,50,1,Yes,26,10,3,Yes,250,Rock,Sports,5,iPod,Have an iPod,Action,Book,1-3,3,No,8,No,With company,Gain,120,"No never",Italian,0,No,Milk,0,No,No,Yes,0,0-$10,0,.,Liquor,No,Miller,No,No,1,No,18,Approve,Yes,Republican,No,Football,Yes,Yes,No,No,No,Yes,0,4,0,Not active,No,Not active,None,Not sexually active,No,no opinion,No,No
female,Caucasian,Suburban,Dorm,Yes,Married,3.8,0,400,Middle,2,No,6,Parents,Yes,None,Too expensive,Fairly,Often,Catholic,Yes,133,61,100,61,overweight,left,ring,far-sighted,Yes,2,9,same_gender,Yes,0,1-5,No,3-4 years younger,Very important,Face to face,75,1,Yes,23,70,3,Yes,160,Pop,Movies,15,iPod Mini,Have an iPod,Romance,Movie,1-3,2,No,6,Yes,Alone,Lose,90,"No never",Italian,0,Yes,Water,4,Yes,No,No,1_2,0-$10,0,3,Wine,No,Don't drink lite,No,No,4,No,16,Approve,No,Republican,No,Other,Yes,No,No,Yes,Yes,Yes,0,30,15,Not active,No,Not active,None,Not sexually active,Yes,great idea,No,Yes
female,Caucasian,Suburban,Dorm,No,Married,3.83,1,400,Middle,30,No,3,Scholar/Me ,Yes,None,Too expensive,Not,Once in a while,Agnostic,Not sure,112,62,100,62,about_right,right,ring,near-sighted,Don't know,.,3,same_gender,No,1,11-25,Yes,2-4 years older,If it happens,Face to face,50,1,No,25,50,0,Yes,2000,Other,Sports,50,iPod Mini,Have an iPod,Comedy,Movie,1-3,2,No,7,Yes,Alone,Lose,85,"No never",Italian,0,No,Soda,0,No,No,Yes,1_2,0-$10,0,5,Wine,No,Miller,No,No,1,No,16,Disapprove,No,Democrat,No,Other,No,No,No,No,No,Yes,1,10,18,Once,No,Yes,None,Tenth or later,Yes,no opinion,No,No
male,Caucasian,Suburban,Apartment,No,Married,2.6,1,300,Middle,10,No,2,Parents,Yes,1-10,Reasonable,Fairly,Once in a while,Catholic,Yes,180,72,190,72,about_right,right,same,neither,Yes,8,15,same_gender,No,1,1-5,No,3-4 years younger,If it happens,Face to face,50,3,Yes,30,100,8,Yes,3,Rock,Sports,20,iPod,Other,Comedy,Movie,4-6,5,Yes,7,No,With company,Stay the same,125,"No never",Water,1,Yes,Milk,8,Yes,No,Yes,5_6,$11-$30,5,7,Beer,No,Don't drink lite,No,No,15,Yes,16,Disapprove,No,Democrat,No,Basketball,Yes,No,Yes,Yes,Yes,Yes,1,3,16,Once,No,No,0-2 hours,Third,Yes,no opinion,No,Yes
female,Caucasian,Suburban,Dorm,No,Married,3.27,1,300,Middle,20,No,2,Parents,Yes,None,Too expensive,Fairly,Never,Catholic,Yes,135,65,130,67,about_right,right,ring,neither,Yes,6,15,same_gender,No,4,11-25,Yes,2-4 years older,If it happens,Face to face,40,2,Yes,26,25,8,Yes,600,Country,Movies,50,iPod Mini,Have an iPod,Romance,Movie,1-3,9,No,7,Yes,Alone,Stay the same,90,"No never",Italian,0,Yes,Water,10,Yes,No,No,7_8,$11-$30,2,6,Liquor,No,Bud,No,No,8,No,13,Approve,No,Other,No,Football,Yes,No,Yes,No,No,Yes,6,3,16,Once,No,Yes,None,First ,Yes,bad idea,No,Yes
female,Caucasian,Suburban,Dorm,No,Married,2.8,0,500,Middle,5,Yes,5,Scholar/Me ,Yes,None,Too expensive,Fairly,Never,Catholic,Yes,155,63,115,67,overweight,right,ring,near-sighted,Yes,4,10,opposite_gender,Yes,.,11-25,Yes,3-4 years younger,If it happens,Face to face,20,2,Yes,25,50,4,Yes,60,Rock,Music,100,iPod Mini,Have an iPod,Comedy,Movie,1-3,2,No,5,Yes,With company,Lose,100,"No never",Water,0,Yes,Water,1,Yes,No,Yes,1_2,0-$10,0,3,Wine,No,Miller,No,No,2,No,3,Disapprove,No,Democrat,No,Don't watch sports,Yes,No,Yes,No,Yes,Yes,6,30,15,2-3,No,No,None,Tenth or later,Yes,no opinion,No,Yes
male,Asian,A big city,Dorm,No,Married,3.39,1,300,Middle,20,No,3,Parents,Yes,1-10,Too expensive,Not,Never,Catholic,Not sure,143,67,150,71,about_right,right,ring,neither,Yes,5,18,no_preference,No,.,11-25,No,0-2 years younger,Very important,Face to face,9,22,Yes,30,50,3,Yes,2,Rap/Hip Hop,Movies,100,No,Other,Action,Movie,None,4,No,6,No,Alone,Gain,120,"Yes occasionally",Water,3,No,Soda,5,No,No,No,5_6,$30-$50,3,2,Beer,Yes,Coors,No,No,2,No,4,Disapprove,No,Republican,No,Football,No,No,No,No,No,Yes,4,10,20,Once,No,Yes,None,Tenth or later,No,no opinion,No,Yes
female,Caucasian,A small town,Apartment,No,Married,3.55,0,300,Middle,10,Yes,2,Scholar/Parents ,Yes,None,Too expensive,Not,Never,Catholic,Not sure,108,65,105,68,about_right,right,ring,near-sighted,Yes,6,10,no_preference,No,3,1-5,Yes,5-10 years older,If it happens,Face to face,100,5,Yes,24,50,10,Yes,1000,Rap/Hip Hop,Movies,10,No,Don't own one,Comedy,Movie,4-6,14,No,8,Yes,Alone,Stay the same,110,"No never",Italian,1,Yes,Water,10,Yes,Yes,Yes,7_8,More than $50,2,6,Liquor,Yes,Miller,Yes,Yes,15,Yes,14,Approve,Yes,Republican,Yes,Baseball,Yes,No,Yes,No,Yes,Yes,4,10,17,Not active,No,Yes,None,Tenth or later,No,great idea,Yes,No
female,Caucasian,Suburban,Dorm,Yes,Married,3.7,0,400,Front,10,Yes,2,Parents,Yes,1-10,Too expensive,Fairly,Never,Catholic,Yes,108,62,100,65,about_right,right,index,near-sighted,Yes,4,6,opposite_gender,No,.,More than 25,Yes,0-2 years younger,If it happens,Face to face,50,1,Yes,28,20,12,Yes,60,Rap/Hip Hop,Movies,15,No,Don't own one,Comedy,Movie,4-6,6,No,6,Yes,With company,Stay the same,85,"No never",Italian,0,No,Water,10,No,No,No,3_4,0-$10,0,3,Beer,No,Coors,No,No,6,No,10,Disapprove,No,Democrat,Yes,Football,Yes,No,No,No,Yes,No,3,10,16,Not active,Yes,Yes,None,Tenth or later,Yes,bad idea,No,Yes
female,Caucasian,Suburban,Dorm,No,Married,3.87,0,400,Front,30,No,3,Scholar/Me ,Yes,None,Reasonable,Fairly,Never,Catholic,Yes,125,66,120,67,about_right,right,index,near-sighted,Yes,4,18,same_gender,No,5,1-5,Yes,0-2 years older,Very important,Face to face,30,2,Yes,23,30,0,Yes,10,Pop,Books,20,No,Don't own one,Romance,Book,1-3,0,No,6,No,Alone,Lose,70,"No never",Italian,0,No,Water,0,No,No,No,0,0-$10,0,.,Wine,No,Beast Ice,No,No,0,No,6,Approve,No,Republican,No,Don't watch sports,No,No,No,Yes,No,No,2,52,17,Not active,No,No,None,Tenth or later,Yes,great idea,No,Yes
male,Caucasian,A small town,Apartment,No,Divorced,3.97,0,200,Front,3,Yes,5,Scholar/Me ,Yes,1-10,Too expensive,Not,Never,Catholic,Yes,180,73,190,74,about_right,right,same,near-sighted,Yes,7,15,opposite_gender,No,0,1-5,No,2-4 years older,If it happens,Face to face,60,3,No,26,20,1,Yes,30,Rock,Video Games,50,No,Don't own one,Action,Movie,None,3,No,9,No,With company,Gain,112,"No never",Italian,1,Yes,Water,8,No,No,Yes,5_6,$11-$30,4,6,Beer,No,Don't drink lite,No,Yes,15,No,15,Disapprove,Yes,Democrat,No,Football,Yes,No,Yes,No,No,Yes,1,2,18,Once,No,No,0-2 hours,First ,No,no opinion,No,Yes
male,Caucasian,Suburban,Dorm,No,Married,3.13,0,350,Middle,5,No,2,Parents,No,11-20,Too expensive,Fairly,Once in a while,Protestant,Yes,165,72,170,72,about_right,right,ring,far-sighted,Yes,7,20,same_gender,No,1,6-10,No,0-2 years younger,If it happens,Face to face,30,1,Yes,24,50,4,Yes,40,Rap/Hip Hop,Sports,40,No,Other,Comedy,Movie,1-3,3,No,8,No,With company,Stay the same,90,"No never",Water,0,Yes,Juice,5,Yes,No,No,3_4,0-$10,3,6,Beer,No,Miller,No,No,12,No,14,Approve,No,Democrat,No,Football,Yes,No,No,Yes,No,No,3,20,19,Not active,No,Yes,None,Tenth or later,No,no opinion,No,Yes
